image_path,class_name,orig_class_name,mislabeled
train/plain/13031.png,sea,plain,True
train/bowl/13032.png,bowl,bowl,False
train/bridge/13033.png,castle,bridge,True
train/otter/13034.png,seal,otter,True
train/tulip/13035.png,tulip,tulip,False
train/camel/13036.png,camel,camel,False
train/bee/13037.png,bee,bee,False
train/fox/13038.png,fox,fox,False
train/forest/13039.png,forest,forest,False
train/couch/13040.png,couch,couch,False
train/lobster/13041.png,lobster,lobster,False
train/turtle/13042.png,turtle,turtle,False
train/rose/13043.png,rose,rose,False
train/road/13044.png,road,road,False
train/palm_tree/13045.png,palm_tree,palm_tree,False
train/couch/13046.png,couch,couch,False
train/cattle/13047.png,cattle,cattle,False
train/kangaroo/13048.png,kangaroo,kangaroo,False
train/whale/13049.png,whale,whale,False
train/raccoon/13050.png,raccoon,raccoon,False
train/television/13051.png,television,television,False
train/pickup_truck/13052.png,pickup_truck,pickup_truck,False
train/telephone/13053.png,telephone,telephone,False
train/tank/13054.png,tank,tank,False
train/girl/13055.png,girl,girl,False
train/lamp/13056.png,lamp,lamp,False
train/oak_tree/13057.png,oak_tree,oak_tree,False
train/shrew/13058.png,shrew,shrew,False
train/castle/13059.png,skyscraper,castle,True
train/streetcar/13060.png,train,streetcar,True
train/crocodile/13061.png,lizard,crocodile,True
train/mountain/13062.png,mountain,mountain,False
train/dinosaur/13063.png,dinosaur,dinosaur,False
train/shark/13064.png,shark,shark,False
train/skunk/13065.png,skunk,skunk,False
train/orchid/13066.png,orchid,orchid,False
train/plain/13067.png,plain,plain,False
train/pear/13068.png,pear,pear,False
train/snail/13069.png,snail,snail,False
train/orchid/13070.png,orchid,orchid,False
train/orchid/13071.png,orchid,orchid,False
train/dinosaur/13072.png,dinosaur,dinosaur,False
train/aquarium_fish/13073.png,aquarium_fish,aquarium_fish,False
train/fox/13074.png,fox,fox,False
train/lawn_mower/13075.png,lawn_mower,lawn_mower,False
train/shark/13076.png,shark,shark,False
train/keyboard/13077.png,keyboard,keyboard,False
train/cloud/13078.png,cloud,cloud,False
train/wardrobe/13079.png,wardrobe,wardrobe,False
train/bowl/13080.png,bowl,bowl,False
train/woman/13081.png,woman,woman,False
train/woman/13082.png,woman,woman,False
train/hamster/13083.png,shrew,hamster,True
train/clock/13084.png,clock,clock,False
train/sweet_pepper/13085.png,sweet_pepper,sweet_pepper,False
train/tulip/13086.png,tulip,tulip,False
train/bridge/13087.png,castle,bridge,True
train/lion/13088.png,lion,lion,False
train/bicycle/13089.png,bicycle,bicycle,False
train/trout/13090.png,trout,trout,False
train/lawn_mower/13091.png,lawn_mower,lawn_mower,False
train/chimpanzee/13092.png,chimpanzee,chimpanzee,False
train/pine_tree/13093.png,pine_tree,pine_tree,False
train/chair/13094.png,chair,chair,False
train/crab/13095.png,lobster,crab,True
train/elephant/13096.png,elephant,elephant,False
train/beetle/13097.png,beetle,beetle,False
train/otter/13098.png,seal,otter,True
train/lobster/13099.png,lobster,lobster,False
train/caterpillar/13100.png,caterpillar,caterpillar,False
train/snake/13101.png,snake,snake,False
train/seal/13102.png,seal,seal,False
train/man/13103.png,man,man,False
train/dinosaur/13104.png,dinosaur,dinosaur,False
train/pine_tree/13105.png,pine_tree,pine_tree,False
train/forest/13106.png,forest,forest,False
train/girl/13107.png,girl,girl,False
train/lawn_mower/13108.png,lawn_mower,lawn_mower,False
train/tractor/13109.png,tractor,tractor,False
train/plate/13110.png,plate,plate,False
train/turtle/13111.png,turtle,turtle,False
train/pear/13112.png,pear,pear,False
train/baby/13113.png,baby,baby,False
train/elephant/13114.png,elephant,elephant,False
train/crab/13115.png,crab,crab,False
train/kangaroo/13116.png,kangaroo,kangaroo,False
train/couch/13117.png,couch,couch,False
train/wolf/13118.png,wolf,wolf,False
train/sweet_pepper/13119.png,sweet_pepper,sweet_pepper,False
train/skunk/13120.png,skunk,skunk,False
train/telephone/13121.png,telephone,telephone,False
train/turtle/13122.png,turtle,turtle,False
train/raccoon/13123.png,raccoon,raccoon,False
train/lobster/13124.png,lobster,lobster,False
train/man/13125.png,man,man,False
train/dinosaur/13126.png,dinosaur,dinosaur,False
train/table/13127.png,table,table,False
train/wardrobe/13128.png,wardrobe,wardrobe,False
train/willow_tree/13129.png,willow_tree,willow_tree,False
train/skunk/13130.png,skunk,skunk,False
train/dolphin/13131.png,dolphin,dolphin,False
train/road/13132.png,road,road,False
train/man/13133.png,man,man,False
train/lamp/13134.png,lamp,lamp,False
train/sea/13135.png,sea,sea,False
train/castle/13136.png,bridge,castle,True
train/dolphin/13137.png,dolphin,dolphin,False
train/table/13138.png,table,table,False
train/pear/13139.png,pear,pear,False
train/tulip/13140.png,tulip,tulip,False
train/oak_tree/13141.png,oak_tree,oak_tree,False
train/butterfly/13142.png,butterfly,butterfly,False
train/snake/13143.png,snake,snake,False
train/bus/13144.png,bus,bus,False
train/bottle/13145.png,bottle,bottle,False
train/bear/13146.png,bear,bear,False
train/snake/13147.png,snake,snake,False
train/caterpillar/13148.png,caterpillar,caterpillar,False
train/shark/13149.png,shark,shark,False
train/clock/13150.png,clock,clock,False
train/elephant/13151.png,elephant,elephant,False
train/rabbit/13152.png,rabbit,rabbit,False
train/hamster/13153.png,hamster,hamster,False
train/road/13154.png,road,road,False
train/leopard/13155.png,tiger,leopard,True
train/girl/13156.png,girl,girl,False
train/otter/13157.png,seal,otter,True
train/streetcar/13158.png,train,streetcar,True
train/tractor/13159.png,tractor,tractor,False
train/tulip/13160.png,tulip,tulip,False
train/spider/13161.png,spider,spider,False
train/beetle/13162.png,cockroach,beetle,True
train/otter/13163.png,otter,otter,False
train/house/13164.png,house,house,False
train/crocodile/13165.png,crocodile,crocodile,False
train/bee/13166.png,bee,bee,False
train/rocket/13167.png,rocket,rocket,False
train/shrew/13168.png,mouse,shrew,True
train/road/13169.png,road,road,False
train/whale/13170.png,whale,whale,False
train/bus/13171.png,bus,bus,False
train/caterpillar/13172.png,caterpillar,caterpillar,False
train/girl/13173.png,girl,girl,False
train/mouse/13174.png,shrew,mouse,True
train/couch/13175.png,chair,couch,True
train/lion/13176.png,lion,lion,False
train/beetle/13177.png,beetle,beetle,False
train/pine_tree/13178.png,pine_tree,pine_tree,False
train/tiger/13179.png,tiger,tiger,False
train/oak_tree/13180.png,oak_tree,oak_tree,False
train/apple/13181.png,apple,apple,False
train/skyscraper/13182.png,skyscraper,skyscraper,False
train/sea/13183.png,plain,sea,True
train/shrew/13184.png,mouse,shrew,True
train/bus/13185.png,bus,bus,False
train/oak_tree/13186.png,oak_tree,oak_tree,False
train/rabbit/13187.png,rabbit,rabbit,False
train/pear/13188.png,pear,pear,False
train/palm_tree/13189.png,palm_tree,palm_tree,False
train/lobster/13190.png,lobster,lobster,False
train/chimpanzee/13191.png,chimpanzee,chimpanzee,False
train/cup/13192.png,cup,cup,False
train/bear/13193.png,bear,bear,False
train/apple/13194.png,apple,apple,False
train/chair/13195.png,couch,chair,True
train/man/13196.png,man,man,False
train/boy/13197.png,boy,boy,False
train/television/13198.png,television,television,False
train/bed/13199.png,bed,bed,False
train/bed/13200.png,bed,bed,False
train/worm/13201.png,snake,worm,True
train/boy/13202.png,boy,boy,False
train/bus/13203.png,bus,bus,False
train/sunflower/13204.png,sunflower,sunflower,False
train/tulip/13205.png,tulip,tulip,False
train/tank/13206.png,tank,tank,False
train/spider/13207.png,spider,spider,False
train/ray/13208.png,ray,ray,False
train/clock/13209.png,clock,clock,False
train/hamster/13210.png,shrew,hamster,True
train/beaver/13211.png,beaver,beaver,False
train/road/13212.png,road,road,False
train/raccoon/13213.png,raccoon,raccoon,False
train/bus/13214.png,bus,bus,False
train/mountain/13215.png,mountain,mountain,False
train/cockroach/13216.png,cockroach,cockroach,False
train/television/13217.png,television,television,False
train/otter/13218.png,otter,otter,False
train/keyboard/13219.png,keyboard,keyboard,False
train/bee/13220.png,bee,bee,False
train/aquarium_fish/13221.png,aquarium_fish,aquarium_fish,False
train/sea/13222.png,plain,sea,True
train/leopard/13223.png,leopard,leopard,False
train/dolphin/13224.png,dolphin,dolphin,False
train/otter/13225.png,otter,otter,False
train/crocodile/13226.png,crocodile,crocodile,False
train/snail/13227.png,snail,snail,False
train/telephone/13228.png,telephone,telephone,False
train/tank/13229.png,tank,tank,False
train/porcupine/13230.png,porcupine,porcupine,False
train/tiger/13231.png,tiger,tiger,False
train/bed/13232.png,bed,bed,False
train/turtle/13233.png,turtle,turtle,False
train/cloud/13234.png,cloud,cloud,False
train/sea/13235.png,sea,sea,False
train/lion/13236.png,lion,lion,False
train/plate/13237.png,plate,plate,False
train/kangaroo/13238.png,kangaroo,kangaroo,False
train/whale/13239.png,whale,whale,False
train/table/13240.png,table,table,False
train/lobster/13241.png,lobster,lobster,False
train/poppy/13242.png,poppy,poppy,False
train/hamster/13243.png,hamster,hamster,False
train/cockroach/13244.png,cockroach,cockroach,False
train/orange/13245.png,orange,orange,False
train/orange/13246.png,orange,orange,False
train/table/13247.png,table,table,False
train/spider/13248.png,spider,spider,False
train/pine_tree/13249.png,pine_tree,pine_tree,False
train/wardrobe/13250.png,wardrobe,wardrobe,False
train/poppy/13251.png,poppy,poppy,False
train/apple/13252.png,apple,apple,False
train/beaver/13253.png,beaver,beaver,False
train/bed/13254.png,bed,bed,False
train/man/13255.png,man,man,False
train/dinosaur/13256.png,dinosaur,dinosaur,False
train/skyscraper/13257.png,skyscraper,skyscraper,False
train/streetcar/13258.png,train,streetcar,True
train/boy/13259.png,baby,boy,True
train/chimpanzee/13260.png,chimpanzee,chimpanzee,False
train/baby/13261.png,baby,baby,False
train/skyscraper/13262.png,skyscraper,skyscraper,False
train/snail/13263.png,snail,snail,False
train/cockroach/13264.png,cockroach,cockroach,False
train/forest/13265.png,forest,forest,False
train/ray/13266.png,ray,ray,False
train/dolphin/13267.png,dolphin,dolphin,False
train/oak_tree/13268.png,oak_tree,oak_tree,False
train/caterpillar/13269.png,caterpillar,caterpillar,False
train/wolf/13270.png,wolf,wolf,False
train/rose/13271.png,rose,rose,False
train/fox/13272.png,fox,fox,False
train/otter/13273.png,otter,otter,False
train/forest/13274.png,forest,forest,False
train/bottle/13275.png,bottle,bottle,False
train/couch/13276.png,couch,couch,False
train/caterpillar/13277.png,caterpillar,caterpillar,False
train/worm/13278.png,worm,worm,False
train/motorcycle/13279.png,motorcycle,motorcycle,False
train/porcupine/13280.png,porcupine,porcupine,False
train/pickup_truck/13281.png,pickup_truck,pickup_truck,False
train/cattle/13282.png,cattle,cattle,False
train/trout/13283.png,trout,trout,False
train/wardrobe/13284.png,wardrobe,wardrobe,False
train/bridge/13285.png,castle,bridge,True
train/beetle/13286.png,cockroach,beetle,True
train/table/13287.png,table,table,False
train/rocket/13288.png,rocket,rocket,False
train/girl/13289.png,girl,girl,False
train/cloud/13290.png,cloud,cloud,False
train/maple_tree/13291.png,maple_tree,maple_tree,False
train/caterpillar/13292.png,caterpillar,caterpillar,False
train/raccoon/13293.png,raccoon,raccoon,False
train/girl/13294.png,girl,girl,False
train/bicycle/13295.png,motorcycle,bicycle,True
train/lawn_mower/13296.png,lawn_mower,lawn_mower,False
train/beetle/13297.png,cockroach,beetle,True
train/bicycle/13298.png,motorcycle,bicycle,True
train/road/13299.png,road,road,False
train/worm/13300.png,worm,worm,False
train/maple_tree/13301.png,maple_tree,maple_tree,False
train/bear/13302.png,bear,bear,False
train/squirrel/13303.png,squirrel,squirrel,False
train/bed/13304.png,bed,bed,False
train/elephant/13305.png,elephant,elephant,False
train/bus/13306.png,bus,bus,False
train/rose/13307.png,rose,rose,False
train/dinosaur/13308.png,dinosaur,dinosaur,False
train/sunflower/13309.png,sunflower,sunflower,False
train/girl/13310.png,girl,girl,False
train/possum/13311.png,possum,possum,False
train/television/13312.png,television,television,False
train/fox/13313.png,fox,fox,False
train/cockroach/13314.png,cockroach,cockroach,False
train/rose/13315.png,rose,rose,False
train/lawn_mower/13316.png,lawn_mower,lawn_mower,False
train/bed/13317.png,bed,bed,False
train/sunflower/13318.png,sunflower,sunflower,False
train/wolf/13319.png,wolf,wolf,False
train/maple_tree/13320.png,maple_tree,maple_tree,False
train/bus/13321.png,bus,bus,False
train/motorcycle/13322.png,bicycle,motorcycle,True
train/hamster/13323.png,hamster,hamster,False
train/mushroom/13324.png,mushroom,mushroom,False
train/flatfish/13325.png,ray,flatfish,True
train/raccoon/13326.png,raccoon,raccoon,False
train/bicycle/13327.png,motorcycle,bicycle,True
train/pine_tree/13328.png,pine_tree,pine_tree,False
train/bus/13329.png,bus,bus,False
train/skunk/13330.png,skunk,skunk,False
train/bear/13331.png,bear,bear,False
train/cup/13332.png,cup,cup,False
train/pear/13333.png,pear,pear,False
train/rose/13334.png,rose,rose,False
train/fox/13335.png,fox,fox,False
train/hamster/13336.png,hamster,hamster,False
train/plain/13337.png,sea,plain,True
train/pine_tree/13338.png,pine_tree,pine_tree,False
train/raccoon/13339.png,raccoon,raccoon,False
train/butterfly/13340.png,butterfly,butterfly,False
train/ray/13341.png,ray,ray,False
train/sweet_pepper/13342.png,sweet_pepper,sweet_pepper,False
train/bowl/13343.png,bowl,bowl,False
train/trout/13344.png,trout,trout,False
train/forest/13345.png,forest,forest,False
train/orchid/13346.png,orchid,orchid,False
train/skyscraper/13347.png,skyscraper,skyscraper,False
train/crab/13348.png,spider,crab,True
train/shark/13349.png,dolphin,shark,True
train/road/13350.png,road,road,False
train/skunk/13351.png,skunk,skunk,False
train/tank/13352.png,tank,tank,False
train/shark/13353.png,shark,shark,False
train/streetcar/13354.png,streetcar,streetcar,False
train/table/13355.png,table,table,False
train/boy/13356.png,girl,boy,True
train/spider/13357.png,spider,spider,False
train/chimpanzee/13358.png,chimpanzee,chimpanzee,False
train/apple/13359.png,apple,apple,False
train/lizard/13360.png,crocodile,lizard,True
train/cockroach/13361.png,cockroach,cockroach,False
train/chimpanzee/13362.png,chimpanzee,chimpanzee,False
train/rose/13363.png,rose,rose,False
train/streetcar/13364.png,streetcar,streetcar,False
train/spider/13365.png,spider,spider,False
train/hamster/13366.png,hamster,hamster,False
train/plate/13367.png,plate,plate,False
train/flatfish/13368.png,flatfish,flatfish,False
train/porcupine/13369.png,porcupine,porcupine,False
train/mushroom/13370.png,mushroom,mushroom,False
train/flatfish/13371.png,flatfish,flatfish,False
train/butterfly/13372.png,butterfly,butterfly,False
train/lamp/13373.png,lamp,lamp,False
train/train/13374.png,train,train,False
train/sea/13375.png,sea,sea,False
train/hamster/13376.png,hamster,hamster,False
train/otter/13377.png,seal,otter,True
train/tractor/13378.png,tractor,tractor,False
train/mushroom/13379.png,mushroom,mushroom,False
train/cloud/13380.png,cloud,cloud,False
train/woman/13381.png,woman,woman,False
train/chair/13382.png,chair,chair,False
train/boy/13383.png,boy,boy,False
train/oak_tree/13384.png,oak_tree,oak_tree,False
train/bottle/13385.png,bottle,bottle,False
train/flatfish/13386.png,flatfish,flatfish,False
train/keyboard/13387.png,keyboard,keyboard,False
train/trout/13388.png,trout,trout,False
train/aquarium_fish/13389.png,aquarium_fish,aquarium_fish,False
train/porcupine/13390.png,porcupine,porcupine,False
train/table/13391.png,table,table,False
train/snake/13392.png,snake,snake,False
train/skyscraper/13393.png,skyscraper,skyscraper,False
train/television/13394.png,television,television,False
train/mushroom/13395.png,mushroom,mushroom,False
train/elephant/13396.png,elephant,elephant,False
train/raccoon/13397.png,raccoon,raccoon,False
train/shark/13398.png,shark,shark,False
train/rabbit/13399.png,rabbit,rabbit,False
train/bottle/13400.png,bottle,bottle,False
train/trout/13401.png,trout,trout,False
train/spider/13402.png,spider,spider,False
train/caterpillar/13403.png,caterpillar,caterpillar,False
train/elephant/13404.png,elephant,elephant,False
train/television/13405.png,television,television,False
train/palm_tree/13406.png,palm_tree,palm_tree,False
train/girl/13407.png,girl,girl,False
train/bridge/13408.png,bridge,bridge,False
train/apple/13409.png,apple,apple,False
train/orange/13410.png,orange,orange,False
train/spider/13411.png,spider,spider,False
train/skyscraper/13412.png,skyscraper,skyscraper,False
train/can/13413.png,can,can,False
train/girl/13414.png,girl,girl,False
train/tractor/13415.png,tractor,tractor,False
train/fox/13416.png,fox,fox,False
train/caterpillar/13417.png,caterpillar,caterpillar,False
train/shrew/13418.png,shrew,shrew,False
train/orchid/13419.png,orchid,orchid,False
train/pine_tree/13420.png,pine_tree,pine_tree,False
train/lizard/13421.png,lizard,lizard,False
train/beaver/13422.png,seal,beaver,True
train/tractor/13423.png,tractor,tractor,False
train/aquarium_fish/13424.png,aquarium_fish,aquarium_fish,False
train/shark/13425.png,shark,shark,False
train/worm/13426.png,worm,worm,False
train/dinosaur/13427.png,dinosaur,dinosaur,False
train/orchid/13428.png,orchid,orchid,False
train/sweet_pepper/13429.png,sweet_pepper,sweet_pepper,False
train/porcupine/13430.png,porcupine,porcupine,False
train/maple_tree/13431.png,maple_tree,maple_tree,False
train/pear/13432.png,pear,pear,False
train/lamp/13433.png,lamp,lamp,False
train/clock/13434.png,clock,clock,False
train/kangaroo/13435.png,kangaroo,kangaroo,False
train/beetle/13436.png,beetle,beetle,False
train/rocket/13437.png,rocket,rocket,False
train/leopard/13438.png,leopard,leopard,False
train/trout/13439.png,trout,trout,False
train/possum/13440.png,possum,possum,False
train/table/13441.png,table,table,False
train/beaver/13442.png,seal,beaver,True
train/shark/13443.png,shark,shark,False
train/chimpanzee/13444.png,chimpanzee,chimpanzee,False
train/cup/13445.png,cup,cup,False
train/sea/13446.png,plain,sea,True
train/clock/13447.png,clock,clock,False
train/turtle/13448.png,turtle,turtle,False
train/snake/13449.png,snake,snake,False
train/willow_tree/13450.png,willow_tree,willow_tree,False
train/maple_tree/13451.png,maple_tree,maple_tree,False
train/seal/13452.png,seal,seal,False
train/seal/13453.png,seal,seal,False
train/beaver/13454.png,beaver,beaver,False
train/snake/13455.png,worm,snake,True
train/possum/13456.png,possum,possum,False
train/kangaroo/13457.png,kangaroo,kangaroo,False
train/sunflower/13458.png,sunflower,sunflower,False
train/elephant/13459.png,elephant,elephant,False
train/mushroom/13460.png,mushroom,mushroom,False
train/road/13461.png,road,road,False
train/bottle/13462.png,bottle,bottle,False
train/bed/13463.png,bed,bed,False
train/lobster/13464.png,lobster,lobster,False
train/pine_tree/13465.png,pine_tree,pine_tree,False
train/bed/13466.png,bed,bed,False
train/skyscraper/13467.png,skyscraper,skyscraper,False
train/plate/13468.png,plate,plate,False
train/baby/13469.png,girl,baby,True
train/trout/13470.png,trout,trout,False
train/tractor/13471.png,tractor,tractor,False
train/cloud/13472.png,cloud,cloud,False
train/keyboard/13473.png,keyboard,keyboard,False
train/cup/13474.png,cup,cup,False
train/maple_tree/13475.png,maple_tree,maple_tree,False
train/beetle/13476.png,beetle,beetle,False
train/caterpillar/13477.png,caterpillar,caterpillar,False
train/forest/13478.png,forest,forest,False
train/snail/13479.png,snail,snail,False
train/train/13480.png,streetcar,train,True
train/fox/13481.png,fox,fox,False
train/bicycle/13482.png,motorcycle,bicycle,True
train/butterfly/13483.png,butterfly,butterfly,False
train/poppy/13484.png,poppy,poppy,False
train/lizard/13485.png,lizard,lizard,False
train/bear/13486.png,bear,bear,False
train/snail/13487.png,snail,snail,False
train/bowl/13488.png,bowl,bowl,False
train/keyboard/13489.png,keyboard,keyboard,False
train/pickup_truck/13490.png,pickup_truck,pickup_truck,False
train/willow_tree/13491.png,willow_tree,willow_tree,False
train/mushroom/13492.png,mushroom,mushroom,False
train/telephone/13493.png,telephone,telephone,False
train/woman/13494.png,woman,woman,False
train/pickup_truck/13495.png,pickup_truck,pickup_truck,False
train/bus/13496.png,bus,bus,False
train/forest/13497.png,forest,forest,False
train/cattle/13498.png,cattle,cattle,False
train/lawn_mower/13499.png,lawn_mower,lawn_mower,False
train/wolf/13500.png,wolf,wolf,False
train/trout/13501.png,trout,trout,False
train/raccoon/13502.png,raccoon,raccoon,False
train/beaver/13503.png,otter,beaver,True
train/plate/13504.png,plate,plate,False
train/snake/13505.png,snake,snake,False
train/rocket/13506.png,rocket,rocket,False
train/wolf/13507.png,wolf,wolf,False
train/boy/13508.png,boy,boy,False
train/girl/13509.png,baby,girl,True
train/streetcar/13510.png,streetcar,streetcar,False
train/shrew/13511.png,hamster,shrew,True
train/woman/13512.png,woman,woman,False
train/whale/13513.png,whale,whale,False
train/whale/13514.png,dolphin,whale,True
train/train/13515.png,train,train,False
train/tractor/13516.png,tractor,tractor,False
train/bridge/13517.png,castle,bridge,True
train/cloud/13518.png,cloud,cloud,False
train/bed/13519.png,bed,bed,False
train/motorcycle/13520.png,bicycle,motorcycle,True
train/camel/13521.png,camel,camel,False
train/skunk/13522.png,skunk,skunk,False
train/oak_tree/13523.png,oak_tree,oak_tree,False
train/baby/13524.png,baby,baby,False
train/whale/13525.png,whale,whale,False
train/rocket/13526.png,rocket,rocket,False
train/lobster/13527.png,crab,lobster,True
train/apple/13528.png,apple,apple,False
train/dolphin/13529.png,shark,dolphin,True
train/lawn_mower/13530.png,lawn_mower,lawn_mower,False
train/apple/13531.png,apple,apple,False
train/motorcycle/13532.png,motorcycle,motorcycle,False
train/rabbit/13533.png,rabbit,rabbit,False
train/mouse/13534.png,mouse,mouse,False
train/rocket/13535.png,rocket,rocket,False
train/bus/13536.png,bus,bus,False
train/camel/13537.png,camel,camel,False
train/man/13538.png,man,man,False
train/house/13539.png,house,house,False
train/oak_tree/13540.png,oak_tree,oak_tree,False
train/pine_tree/13541.png,pine_tree,pine_tree,False
train/plate/13542.png,plate,plate,False
train/can/13543.png,can,can,False
train/plate/13544.png,plate,plate,False
train/poppy/13545.png,poppy,poppy,False
train/sunflower/13546.png,sunflower,sunflower,False
train/snail/13547.png,snail,snail,False
train/tractor/13548.png,tractor,tractor,False
train/orchid/13549.png,orchid,orchid,False
train/boy/13550.png,boy,boy,False
train/orchid/13551.png,orchid,orchid,False
train/bowl/13552.png,bowl,bowl,False
train/camel/13553.png,camel,camel,False
train/bowl/13554.png,bowl,bowl,False
train/spider/13555.png,spider,spider,False
train/shrew/13556.png,shrew,shrew,False
train/worm/13557.png,worm,worm,False
train/sea/13558.png,sea,sea,False
train/cockroach/13559.png,beetle,cockroach,True
train/rabbit/13560.png,rabbit,rabbit,False
train/butterfly/13561.png,butterfly,butterfly,False
train/tank/13562.png,tank,tank,False
train/wardrobe/13563.png,wardrobe,wardrobe,False
train/crab/13564.png,crab,crab,False
train/camel/13565.png,camel,camel,False
train/table/13566.png,table,table,False
train/plain/13567.png,plain,plain,False
train/dinosaur/13568.png,dinosaur,dinosaur,False
train/trout/13569.png,trout,trout,False
train/crocodile/13570.png,crocodile,crocodile,False
train/girl/13571.png,girl,girl,False
train/skyscraper/13572.png,skyscraper,skyscraper,False
train/clock/13573.png,clock,clock,False
train/orchid/13574.png,orchid,orchid,False
train/ray/13575.png,ray,ray,False
train/motorcycle/13576.png,motorcycle,motorcycle,False
train/girl/13577.png,boy,girl,True
train/squirrel/13578.png,squirrel,squirrel,False
train/bear/13579.png,bear,bear,False
train/couch/13580.png,chair,couch,True
train/bear/13581.png,bear,bear,False
train/bicycle/13582.png,bicycle,bicycle,False
train/road/13583.png,road,road,False
train/can/13584.png,can,can,False
train/butterfly/13585.png,butterfly,butterfly,False
train/cattle/13586.png,cattle,cattle,False
train/orchid/13587.png,orchid,orchid,False
train/woman/13588.png,woman,woman,False
train/sea/13589.png,sea,sea,False
train/possum/13590.png,possum,possum,False
train/plate/13591.png,plate,plate,False
train/streetcar/13592.png,streetcar,streetcar,False
train/television/13593.png,television,television,False
train/lawn_mower/13594.png,lawn_mower,lawn_mower,False
train/camel/13595.png,camel,camel,False
train/cup/13596.png,cup,cup,False
train/raccoon/13597.png,raccoon,raccoon,False
train/camel/13598.png,camel,camel,False
train/kangaroo/13599.png,kangaroo,kangaroo,False
train/palm_tree/13600.png,palm_tree,palm_tree,False
train/television/13601.png,television,television,False
train/lobster/13602.png,crab,lobster,True
train/streetcar/13603.png,streetcar,streetcar,False
train/crab/13604.png,spider,crab,True
train/castle/13605.png,bridge,castle,True
train/caterpillar/13606.png,caterpillar,caterpillar,False
train/hamster/13607.png,hamster,hamster,False
train/lamp/13608.png,lamp,lamp,False
train/ray/13609.png,ray,ray,False
train/crocodile/13610.png,lizard,crocodile,True
train/willow_tree/13611.png,willow_tree,willow_tree,False
train/house/13612.png,house,house,False
train/tank/13613.png,tank,tank,False
train/leopard/13614.png,leopard,leopard,False
train/clock/13615.png,clock,clock,False
train/cloud/13616.png,cloud,cloud,False
train/lizard/13617.png,lizard,lizard,False
train/cup/13618.png,cup,cup,False
train/cloud/13619.png,cloud,cloud,False
train/cockroach/13620.png,cockroach,cockroach,False
train/lamp/13621.png,lamp,lamp,False
train/apple/13622.png,apple,apple,False
train/chimpanzee/13623.png,chimpanzee,chimpanzee,False
train/rose/13624.png,rose,rose,False
train/plain/13625.png,plain,plain,False
train/chimpanzee/13626.png,chimpanzee,chimpanzee,False
train/lawn_mower/13627.png,lawn_mower,lawn_mower,False
train/bowl/13628.png,bowl,bowl,False
train/tulip/13629.png,tulip,tulip,False
train/clock/13630.png,clock,clock,False
train/aquarium_fish/13631.png,aquarium_fish,aquarium_fish,False
train/bottle/13632.png,bottle,bottle,False
train/porcupine/13633.png,porcupine,porcupine,False
train/baby/13634.png,boy,baby,True
train/lamp/13635.png,lamp,lamp,False
train/otter/13636.png,otter,otter,False
train/table/13637.png,table,table,False
train/tank/13638.png,tank,tank,False
train/can/13639.png,can,can,False
train/whale/13640.png,whale,whale,False
train/girl/13641.png,girl,girl,False
train/motorcycle/13642.png,motorcycle,motorcycle,False
train/whale/13643.png,dolphin,whale,True
train/aquarium_fish/13644.png,aquarium_fish,aquarium_fish,False
train/sweet_pepper/13645.png,sweet_pepper,sweet_pepper,False
train/cup/13646.png,cup,cup,False
train/maple_tree/13647.png,maple_tree,maple_tree,False
train/flatfish/13648.png,flatfish,flatfish,False
train/wolf/13649.png,wolf,wolf,False
train/road/13650.png,road,road,False
train/couch/13651.png,couch,couch,False
train/raccoon/13652.png,raccoon,raccoon,False
train/skunk/13653.png,skunk,skunk,False
train/mouse/13654.png,shrew,mouse,True
train/lizard/13655.png,lizard,lizard,False
train/pine_tree/13656.png,pine_tree,pine_tree,False
train/possum/13657.png,possum,possum,False
train/house/13658.png,house,house,False
train/girl/13659.png,girl,girl,False
train/forest/13660.png,forest,forest,False
train/seal/13661.png,seal,seal,False
train/oak_tree/13662.png,oak_tree,oak_tree,False
train/mountain/13663.png,mountain,mountain,False
train/mushroom/13664.png,mushroom,mushroom,False
train/lizard/13665.png,lizard,lizard,False
train/woman/13666.png,woman,woman,False
train/cloud/13667.png,cloud,cloud,False
train/bottle/13668.png,bottle,bottle,False
train/television/13669.png,television,television,False
train/dolphin/13670.png,dolphin,dolphin,False
train/shark/13671.png,shark,shark,False
train/house/13672.png,house,house,False
train/fox/13673.png,fox,fox,False
train/couch/13674.png,chair,couch,True
train/girl/13675.png,girl,girl,False
train/cloud/13676.png,cloud,cloud,False
train/mouse/13677.png,mouse,mouse,False
train/lobster/13678.png,lobster,lobster,False
train/mouse/13679.png,mouse,mouse,False
train/bee/13680.png,bee,bee,False
train/leopard/13681.png,leopard,leopard,False
train/flatfish/13682.png,ray,flatfish,True
train/tulip/13683.png,tulip,tulip,False
train/bicycle/13684.png,bicycle,bicycle,False
train/house/13685.png,house,house,False
train/mouse/13686.png,mouse,mouse,False
train/worm/13687.png,worm,worm,False
train/cloud/13688.png,cloud,cloud,False
train/can/13689.png,can,can,False
train/sea/13690.png,plain,sea,True
train/girl/13691.png,boy,girl,True
train/bicycle/13692.png,motorcycle,bicycle,True
train/beaver/13693.png,beaver,beaver,False
train/poppy/13694.png,poppy,poppy,False
train/beaver/13695.png,beaver,beaver,False
train/television/13696.png,television,television,False
train/rose/13697.png,rose,rose,False
